,News,Label
952,"ObamaCare has cancer. And if itâ€™s not treated quickly and aggressively, it will die",TRUE
953,OFF TOPIC: Unlike Muslimsâ€¦horses actually do have a sense of humor,FALSE
954,This Irish TV channel killed their weather presenter for Halloween,FALSE
955,Scientists Claim To Have Found 234 Alien Civilizations,FALSE
956,I Am A Syrian Living in Syria: â€œIt was Never a Revolution nor a Civil War. The Terrorists are sent by your Governmentâ€,FALSE
957,President Obama's persistent and puzzling passivity on terrorism,TRUE
958,Baby Bonds: A Plan for Black/White Wealth Equality Conservatives Could Love?,FALSE
959,Two-time world champion in kickboxing killed in Moscow. Video,FALSE
960,Jeb's invisible man strategy,TRUE
961,"Death of millions of Yemenis in the ""forgotten war""",FALSE
962,"Charlie Hebdo attack: Suspects' names, photos released",TRUE
963,Why the Ted Cruz-Marco Rubio debate mattered most (+video),TRUE
964,"David Sweat shot, captured alive after New York manhunt",TRUE
965,Texas county switches to 'emergency paper ballots',FALSE
966,"Police Family Fakes Robbery, Vandalizes Own Home to Blame it On Black Lives Matter",FALSE
967,"Obama opens up on Iran: What he's learned about war, Republicans, and his foreign policy",TRUE
968,Why Bernie Sanders's campaign makes me worry about how heâ€™ll manage the White House,TRUE
969,What DNC Donors REALLY think of African Americans,FALSE
970,Leaked email shows Monsanto Executive V.P. invited to 'Hillraiser' fundraiser to put Clinton into the White House for Monsanto's benefit,FALSE
971,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,FALSE
972,"First Iraqi Troops Enter Mosul, But Fighting Remains Largely in Suburbs",FALSE
973,SHOCK VIDEO : Hillary Needs Help Climbing ONE SINGLE STEP in Florida â€“ TruthFeed,FALSE
974,"After vowing to end two wars, Obama may leave three behind",TRUE
975,Climate Engineering And Cryosphere Collapse,FALSE
976,Donald Trump Wins The Presidency In Historic Mandate Victory As Hillary Clinton Concedes,FALSE
977,"Illegal Thug Returns After Deported Twice, Gives Sick â€˜Giftâ€™ To Girlfriend",FALSE
978,Barack Obama Marks 50th Anniversary Of 'Bloody Sunday' With Powerful Speech In Selma,TRUE
979,"Ryan meets Trump, says â€˜very encouragedâ€™ but unity will take time",TRUE
980,Eleven States Sue Obama Admin. over Transgender Directive,TRUE
981,A brutal spoof advert for the new Macbook that highlights everything it doesnâ€™t have,FALSE
982,"US sailors freed by Iranians. No US apology issued, says Joe Biden",TRUE
983,Could This Be the Real 'Super Tuesday'? A Look at What's at Stake,TRUE
984,"Thanks to Obama, the terrorist cancer is growing",FALSE
985,"Politico Tries to Destroy Trump, But It Backfires IMMEDIATELY",FALSE
986,ICE Agent Commits Suicide in NYC; Leaves Note Revealing Govâ€™t Plans to Round-up & DISARM Americans During Economic & Bank Collapse | EndingFed News Network,FALSE
987,Gold prices on the way to all-time highs,FALSE
988,Trump doesnâ€™t have a national campaign. So the GOP is trying to run one for him.,TRUE
989,Republicans in Congress are ready for Hillary as they prepare for new probes into Clinton Foundation,FALSE
990,Some GOP elites arenâ€™t quite convinced by Trump charm offensive,TRUE
991,Puh-LEEZE! DOJâ€™s â€˜policyâ€™ reminder to FBI is shameless (especially considering THIS) â€“ twitchy.com,FALSE
992,Show biz: Business and breakthroughs,FALSE
993,Canada Just Threw A Grenade Into Elizabeth Warren's Trade Fight With Obama,TRUE
994,"New Company Aims To Explore Intersection Of Technology, Other Thing - The Onion - America's Finest News Source",FALSE
995,When Will It End? Police Clash with Pipeline Protesters,FALSE
996,GOP Debate Round 3: Expect Another Wild Night,TRUE
997,A List of Best Password Managers Offering Both Free and Premium Services,FALSE
998,New bionic eye implant connects directly to brain,TRUE
999,GLOBAL WARMING ALARMISTS DISAPPOINTED THAT HURRICANE MATTHEW WASNâ€™T WORSE,FALSE
1000,His campaignâ€™s statement that Trump accepts the truth of Obamaâ€™s birthplace is filled with falsehoods,TRUE
1001,"White House, Dems seek to water down Iran bill",TRUE
1002,Reporter says Clinton camp denying him access to events,TRUE
1003,Congress's fight over Iran deal enters new phase,TRUE
1004,Why LeBron Jamesâ€™s Endorsement Could Help Clinton Retake Ohio,TRUE
1005,White House warns Congress: Fight Zika or live to regret it,TRUE
1006,Cuba has a possible lung cancer vaccine that America can now test,TRUE
1007,FBI REDUX: Whatâ€™s Behind New Probe into Hillary Clinton Emails?,FALSE
1008,"Hillary Isnâ€™t Only One Who Suffers Memory Loss, Look What Bill Just Didâ€¦.",FALSE
1009,White House counsel reportedly kept in dark on Clintonâ€™s personal email use,TRUE
1010,Iran talks to be extended another day,TRUE
1011,Our Debt to Paula Jones,FALSE
1012,â€œBillionaireâ€ Donald Trumpâ€™s Presidential Campaign Is Flat Out Broke,FALSE
1013,Reasons to Risk Nuclear Annihilation,FALSE
1014,Election 2016: Clinton email stumble fuels Dem critics,TRUE
1015,"Kurdish forces, backed by U.S. airstrikes, launch offensive in Iraq",TRUE
1016,BAHAHA! Wanna bet Hillary made THIS face when she found out about the FBI? [photo],FALSE
1017,Comment on The Science is â€œOverwhelming At This Pointâ€ Wifi Industry Appeals Brain Tumor Association Ordinance by THE SCIENCE IS â€œOVERWHELMING AT THIS POINTâ€ WIFI INDUSTRY APPEALS BRAIN TUMOR ASSOCIATION ORDINANC - WAKING SCIENCE,FALSE
1018,"â€œWe won, you lost, get over itâ€ Brexiters told outside High Court",FALSE
1019,Political Correctness for Yuengling Brewery; What About Our Opioid Epidemic?,FALSE
1020,"As Always, U.S. Adores a Good Sex Scandal",TRUE
1021,Migrants Refuse To Leave Train At Refugee Camp In Hungary,TRUE
1022,Biden previews battle against Clinton,TRUE
1023,Links 11/11/16,FALSE
1024,VIDEO : Sean Hannity â€œThe American People Have Finally Been Heardâ€ â€“ TruthFeed,FALSE
1025,"Mike Brown Family Suing Ferguson, Wilson",TRUE
1026,SWEDISH OUTRAGE as Muslim colonizers get preference for housing while native Swedes are out in the cold,FALSE
1027,U.S. LAWMAKERS RAISE PRIVACY CONCERNS OVER NEW HACKING RULES,FALSE
1028,Sandersâ€™ challenge: Winning over Obama supporters,TRUE
1029,U.S. Currency Hidden Images,FALSE
1030,GOP lands no solid punches while sparring with Clinton over Benghazi,TRUE
1031,"A nuclear deal has been reached, but Iran must free Jason Rezaian",TRUE
1032,"South Carolina, Nevada polls find Clinton far ahead",TRUE
1033,Will Hillary Clinton lose the election because of the FBI email investigation?,TRUE
1034,"Monsanto Behind 4-Years-in-the-Making, Failed Peace Deal in Colombia",FALSE
1035,Oathkeepers to Prevent Voter Fraud- Operation Sabot,FALSE
1036,Non-mainstream poll shows Trump poised to win with 76% chance,FALSE
1037,Stossel: Why Marco Rubio and Hillary Clinton are 2016's likely nominees,TRUE
1038,The Source of our Rage       :,FALSE
1039,Donald Trump Campaign Manager Is Out,TRUE
1040,"We must smash the Clinton machine: Democratic elites and the media sold out to Hillary this time, but change is coming",TRUE
1041,5 takeaways from the first presidential debate,TRUE
1042,"@POTUS joins Twitter, jokes with @BillClinton",TRUE
1043,Trump Supporters Booby Trap Polling Place And Spill Blood Of Election Volunteer (VIDEO) | Addicting Info | The Knowledge You Crave,FALSE
1044,Obama on 'The Daily Show:' What happened to common conversation? (+video),TRUE
1045,Itâ€™s not about mental illness: The big lie that always follows mass shootings by white males,TRUE
1046,GOP Candidates Say Paris Attacks Highlight U.S. Leadership Failure,TRUE
1047,Report: Freddie Gray sustained injury in police van,TRUE
1048,"Sure, We Want An Honest And Trustworthy President, But It's Complicated",TRUE
1049,"Comment on â€˜Voting Is Rigged & Used To Pacify The Publicâ€™ Says Three-Time US Presidential Candidate Ron Paul by Anonymous: There Is No One Way To Live On This Planet, But We Can Be Harmonious â€“ Collective Evolution",FALSE
1050,The Pope vs. America,TRUE
1051,Bernie Sanders to announce 2016 intentions on Thursday,TRUE
1052,The problem with Cruz and Kasich aligning to stop Donald Trump,TRUE
1053,Brexiters set up demented â€˜peopleâ€™s courtsâ€™,FALSE
1054,"Prime Minister of France says, â€œif we grant immediate asylum to illegal alien Muslim invaders, by tomorrow they will be speaking French and sharing French valuesâ€",FALSE
1055,US Presidential Elections Sound a Warning of Catastrophes to Come,FALSE
1056,The Overwhelming Stress of Being Denied a Bathroom,TRUE
1057,DONALD TRUMP & DEUTSCHE BANK: DID CLINTONS LEAN ON US JUSTICE DEPARTMENT?,FALSE
1058,Why You Should Stop Apologizing for Doing All That You Can,FALSE
1059,Clinton Gets Back In The Game After Blowout Loss To Sanders In N.H.,TRUE
1060,WikiLeaks Documents Reveal United Nations Interest In UFOs,FALSE
1061,The Senate's 46 Democrats got 20 million more votes than its 54 Republicans,TRUE
1062,Fashwave Friday: Endgame,FALSE
1063,"Blog: If Donald Trump Pardons Me, I Would Be Honored To Serve As Secretary Of Agriculture",FALSE
1064,Hung jury in Jodi Arias sentencing phase removes possibility of death sentence,TRUE
1065,Chris Christie Bolsters Political Team as Allies Launch Super PAC,TRUE
1066,Re: Why Did Attorney General Loretta Lynch Plead The Fifth?,FALSE
1067,The Fear of Being Gay in Russia,TRUE
1068,Federal court: NSA phone record collection is excessive,TRUE
1069,BREAKING: THE REAL REASON HILLARY CLINTON WONT BE CHARGED BY THE FBI,FALSE
1070,"Blame Government, Not Markets, for Monopoly",FALSE
1071,Michael Oliver â€“ Here Is The Big Picture For Gold After The Takedown,FALSE
1072,Hillary Clinton speech to attack Donald Trump's 'dangerous' foreign policy plans,TRUE
1073,â€˜Take The Money!!â€™: Emails Show How Clinton Campaign Manages Lobbyist Donations,TRUE
1074,Military op to retake Mosul from ISIS,FALSE
1075,"Iowa caucus results: Ted Cruz wins, Hillary Clinton declares victory",TRUE
1076,"Lesson learned? Goldman Sachs says not to expect ""Brexit-type surprise"" on Nov. 8",FALSE
1077,Three Ways to Recharge Your Energy Using Crystals,FALSE
1078,"Obama Spends Earth Day In The Everglades, Taunting Republicans On Climate Change",TRUE
1079,Donald Trump doesn't challenge anti-Muslim questioner,TRUE
1080,Lawyer Who Kept Hillary Campaign Chief Out of Jail in DOJ Hillary Probe,FALSE
1081,"Trump claims GOP nomination, tells struggling Americans 'I am your voice'",TRUE
1082,Quit Smoking! Smoking Cigarettes Causes 150 Genetic Mutations and Cancer,FALSE
1083,Claire McCaskill Accuses Marco Rubio Of Shirking Principles On Immigration,TRUE
1084,"Obamacare Is Back At The Supreme Court, And These 6 Lives Hang In The Balance",TRUE
1085,4 Things The New Hampshire Primary Will Tell Us,TRUE
1086,The Latest ABC/WaPo Poll Has the Hillary Campaign Sounding the Alarms,FALSE
1087,"32,000 emails recovered in IRS targeting probe amid allegations agency chief may have lied",TRUE
1088,Banana Republic Election in the United States?,FALSE
1089,TIME MAGAZINE Reaches NEW LOW: Itâ€™s â€œSexistâ€ To Investigate Hillary Clinton!â€,FALSE
1090,"If Donald Trump Wins The Election, It Will Be The Biggest Miracle In US Political History",FALSE
1091,"Comment on Creating a National Security State â€˜Democracy,â€™ Or How the American Political System Changed and No One Noticed by James Miller",FALSE
1092,Superbug cases spur FDA warning on dirty medical scopes,TRUE
1093,PATRIOT Act At 15: Do You Feel Safer?,FALSE
1094,The 8th Democratic Debate In 100 Words (And 4 Videos),TRUE
1095,"Rebels Escalate Attacks on Western Aleppo, Killing 12 Civilians",FALSE
1096,Militias prepare for election unrest while Christians fast,FALSE
1097,Saudi Arabia to behead disabled man for taking part in protests,FALSE
1098,Donald Trump threatens to jail Hillary Clinton in second presidential debate,TRUE
1099,Cars That Broke Bad,FALSE
1100,â€œHas science gone too far?â€,FALSE
1101,Tics and tricks: Here's what Trump and Clinton's body language reveals,TRUE
1102,Green Partyâ€™s Margaret Flowers Challenges US Senate Debate in Maryland as Undemocratic,FALSE
1103,Obama ISIS war authorization: Request sent to Congress,TRUE
1104,Donald Trump's Problems Are Much Deeper Than A Campaign Manager,TRUE
1105,Marcus Mumford after Bundy verdict.,FALSE
1106,#2816: Clinton Prideâ€™s 8(a) Pig Farm Bridge â€“ Serco Zulu Server Snuff â€“Soros's Patented Voter Key,FALSE
1107,"Obama's Presidential Library Will Be In Chicago, Foundation Announces",TRUE
1108,Republicans are crossing a dangerous new line: sabotaging US foreign policy,TRUE
1109,Bully Backs Blowhard for President: Now Christie Likes Trump,TRUE
1110,Adelson's Review-Journal Gives Trump First Major Endorsement,TRUE
1111,"Jebâ€™s Sad, Quixotic South Carolina Slog",TRUE
1112,"U.S. strike believed to have killed â€˜Jihadi John,â€™ Islamic State executioner",TRUE
1113,Dems File Complaint w/DOJ Against FBI for Investigating Hillary,FALSE
1114,Tradesman keeps promise,FALSE
1115,"Clinton, Trump and Obama aren't telling American workers the truth. Here it is",TRUE
1116,"BREAKING : LGBT Group Endorses Trump, Says, â€œHillary is Detrimental for Gaysâ€ â€“ TruthFeed",FALSE
1117,The Political Songs Of Leonard Cohen,FALSE
1118,Alabama Sen. Sessions Backs Trumpâ€™s Immigration Platform,TRUE
1119,Gary Johnsonâ€™s Post-Debate Reactions,TRUE
1120,How the Oligarchy Has Prepared the Groundwork for Stealing the Election,FALSE
1121,Reince Priebus is in over his head,TRUE
1122,New Leak Exposes Hillaryâ€™s Real Plan For Clinton Foundation Foreign Donors,FALSE
1123,Excruciating choice for GOP leaders: Take a risk on Trump?,TRUE
1124,WIKILEAKS : Hillary Receiving Donations from Radical Muslims in Turkey â€“ TruthFeed,FALSE
1125,Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,TRUE
1126,Jeremy Vine already tripping his tits off,FALSE
1127,â€œHomicides Up 55 Percentâ€â€“Chicago Stays Vibrant,FALSE
1128,Jake Tapper to moderate 's first GOP debate,TRUE
1129,"After tragic shooting, Charleston church reopens with prayer, songs and tears",TRUE
1130,Acting out of weakness? Why Obama's dangerously wrong about Putin's intentions in Syria,TRUE
1131,"Black Agenda Radio for Week of Nov. 7, 2016",FALSE
1132,Juror in Oregon militia trial dismissed for bias: judge,FALSE
1133,An Angry John Podesta Issues A Statement On â€œReopeningâ€ Of FBI Probe,FALSE
1134,300 US Marines To Be Deployed To Russian Border In Norway,FALSE
1135,"Jordanian fighter jets strike hard at ISIS, pay tribute to murdered pilot",TRUE
1136,ISIS shoots down Russian helicopter near Palmyra (VIDEO+PHOTOS),FALSE
1137,The Sad Evolution Of Education Summed Up By One Meme,FALSE
1138,Obama Plans to Press Ahead With Guantanamo Bay Closure,TRUE
1139,German Defense Minister warns Donald Trump to stay away from Russia and commit full to NATO,FALSE
1140,Netanyahu walks back Palestinian state comment,TRUE
1141,Trump Votes Are Being Flipped To Clinton,FALSE
1142,Angela Merkel to Visit White House on Feb. 9,TRUE
1143,Will Nancy Pelosi miss John Boehner? Depends.,TRUE
1144,War is eminent,FALSE
1145,Why Obama Has His Work Cut Out For Him On Getting Trade Votes,TRUE
1146,Women Should Vote With Their Husbands,FALSE
1147,"Trump wonâ€™t commit to accepting election results, at fiery final debate with Clinton",TRUE
1148,What do Americans really think about abortion? The answer may surprise you.,TRUE
1149,"They Said What?!: Find Out What Reba McEntire, Whoopi Goldberg, And Pope Francis Have To Say",FALSE
1150,Was California The Last Weekend At Bernie's House Of Hope?,TRUE
1151,Media Roll Out Welcome Mat for â€˜Humanitarianâ€™ War in Syria,FALSE
1152,Nuclear weapons: how foreign hotspots could test Trumpâ€™s finger on the trigger,FALSE
1153,Milestone House Vote Would Take Health Care Away From Millions,TRUE
1154,"China, Russia, The Silk Road, Commodities, Nixon And A Massive Bull Market In Gold & Silver",FALSE
1155,"Yes, Bernie Polls Better Against Trump Than Hillaryâ€”but Thereâ€™s a Catch",TRUE
1156,EgyptAir crash: official dismisses claim that remains suggest blast,TRUE
1157,Twitter has been looking into the future: read the best 16 predictions,FALSE
1158,Powerful Photo Series Challenges Societyâ€™s Perception Of The Obese,FALSE
1159,"Trump suggests he might have prevented 9/11 attacks, extending feud with Bush",TRUE
1160,How far can campaigns go to win support from a Republican delegate?,TRUE
1161,Theyâ€™re already trying to steal 2016: Inside the GOP voting-rights scheme intended to derail democracy,TRUE
1162,The People Are Laughing at the Liberal Media,FALSE
1163,"Cruz eyes insurance via Obamacare, a law he vows to scrap (+video)",TRUE
1164,"On climate change, ideological and partisan polarization hardens",TRUE
1165,#DraftOurDaughters: Pro-War Hillary Faces Backlash Over Female Draft,FALSE
1166,Neither Bush nor Rubio is placing above 4th in Iowa or New Hampshire,TRUE
1167,From Berkeley to Kent State,FALSE
1168,High Court Ruling Against Gay Marriage Would Produce 'Chaos',TRUE
1169,"Shift in Cuba politics boosts Obama, challenges Rubio",TRUE
1170,"Giuliani, suggesting Trump may have â€˜exaggeratedâ€™ in lewd comments, says, â€˜talk and action are two different thingsâ€™",TRUE
1171,Twenty Years of a Dictatorial Democracy     : Information,FALSE
1172,"Decorated â€˜Heroâ€™ Cop Caught Using His Authority to Steal $170,000 in State Fees",FALSE
1173,Cop Caught on His Own Body Camera Stealing Money From Unconscious Crash Victim,FALSE
1174,Scott Walkerâ€™s economic mess: How worker wages were gutted in Wisconsin,TRUE
1175,Clinton Aide Says Future WikiLeaks Releases Are 'Probably Fake',FALSE
1176,California slashes water use for upstate farmers,TRUE
1177,Re: French Political Leader: â€œFrance is about to Enter a Holy War with Islamâ€ â€“ â€œEmbrace Christianityâ€¦ Never Accept the Religion of Satanâ€,FALSE
1178,Bernie Sanders is unleashing a plan to make prescription drugs cheaper,TRUE
1179,John Podestaâ€™s New Global Order,FALSE
1180,Hipster dog only likes 80s dog food that you canâ€™t get any more,FALSE
1181,Press release on Foreign Minister Sergey Lavrovâ€™s meeting with Namibian Deputy Prime Minister and Minister of International Relations and Cooperation Netumbo Nandi-Ndaitwah - Russia News Now,FALSE
1182,Boehner 'baffled' by Israeli spying report,TRUE
1183,12 and 63-minute videos: Donald Trump connects to false flag targeting Muslims. Did you really think our â€˜mastersâ€™ offer anything other than false choice between Left and Right arms of a .01% US rogue state?,FALSE
1184,Tribute to the Last Honorable US Senator: The Story of Paul Wellstoneâ€™s Suspected Assassination,FALSE
1185,Thereâ€™s a good reason protesters at the University of Missouri didnâ€™t want the media around,TRUE
1186,Putin: Crimean Integration Into Russian Legal Framework Goes Forward,FALSE
1187,Comment on 10 Strange Facts About Our Presidents by tania de saram,FALSE
1188,French Political Leader: â€œFrance is about to Enter a Holy War with Islamâ€ â€“ â€œEmbrace Christianityâ€¦ Never Accept the Religion of Satanâ€,FALSE
1189,Matt Bevin is the next governor of Kentucky. He has President Obama to thank.,TRUE
1190,"Fear of Trump sparking a surge in citizenship, voter applications",TRUE
1191,Dr. Duke and Andrew Anglin discuss the most important vote and election of our lives!,FALSE
1192,John Roberts helps overthrow the Constitution,TRUE
1193,Poll gives Biden edge over Clinton against GOP candidates; VP meets with Trumka,TRUE
1194,UNâ€™s Yemen Peace Plan Would Sideline Former President Hadi,FALSE
1195,Pope Francisâ€™ address to Congress: what it means for six Catholic lawmakers (+video),TRUE
1196,Kasich: â€˜My Republican Party doesnâ€™t like ideasâ€™,TRUE
1197,Experts Speechless! Countless People Miraculously Relieved of Serious Illness & Diseases-Must See!,FALSE
1198,What does Rick Perry have?,TRUE
1199,"Minnesota Man Arrested, Sentenced to 6-Months in Jail for Having a Windmill On His Property",FALSE
1200,"This is tyranny not democracy, says party with single MP",FALSE
1201,Re: DePaul: â€œUnborn Lives Matterâ€ Posters Are Veiled Bigotry,FALSE
1202,Bill Clintonâ€™s Lover: He Called Ruthless Hillary â€˜The Wardenâ€™,FALSE
1203,Did You Notice Anything Different In The MSM Lately?,FALSE
1204,BOMBSHELL: Hillary Clintonâ€™s Leaked Audio Proves She Rigs Elections,FALSE
1205,Rubio reignites Cuba debate with Senate hearing,TRUE
1206,Lester Holt: presidential debate moderator and proven fact-checker,TRUE
1207,Patriots Day 2015: Boston does not stand alone,TRUE
1208,| Man whose son was killed by illegal immigrant files two suits against feds,FALSE
1209,Mitt Romney to give big speech on 2016 race. Joining #NeverTrump? (+video),TRUE
1210,Is there any way Obama can fill Supreme Court vacancy?,TRUE
1211,"Saudi Arabia's King Abdullah was incremental reformer, US ally (+video)",TRUE
1212,"Re: The U.S. Will Lose Global Reserve Status, Expect 80-90% Devaluation Of the U.S. Dollar",FALSE
1213,How The Oligarchs Plan To Steal The Election,FALSE
1214,GOP insiders: It was a rough night for Ted Cruz,TRUE
1215,"Space Wars Likely In The Future As US, Russia Develop Satellite Weapons",FALSE
1216,Donald Trump is blatantly racist â€” and the media is too scared to call him out on it,TRUE
1217,Can Donald Trump recover from this?,TRUE
1218,The She-Devil,FALSE
1219,Can Hillary rebuild her campaign with an upbeat message? And will anyone even notice?,TRUE
1220,The Democrats arenâ€™t doomed: What I learned from Bernie delegates in Philadelphia,TRUE
1221,The US Elections Do Matter But Not Necessary To Follow Them â€“ Sheikh Imran Hosein,FALSE
1222,Enrique Marquez: I got rifles for San Bernardino killer,TRUE
1223,Project Veritas: Scott Foval Reveals Who Was Really Behind the Romney 47% Video,FALSE
1224,Donald Trump Begs Hillary Clinton Early Voters to Change Their Votes,FALSE
1225,Family of Armed Robbery Suspect Outraged Pizza Hut Employee Shot & Killed Their Son,FALSE
1226,Abortion bill dropped amid concerns of female GOP lawmakers,TRUE
1227,'Racist and sexistâ€™ complaints against Aussie lamb advert rejected,FALSE
1228,Outsider campaigns seek inside track,TRUE
1229,Pentagon Seeks Another $6 Billion for Overseas Troop Deployments,FALSE
1230,The Most Interesting Chart In The World â€“ Part 2,FALSE
1231,"Spy Scandals, Globalism and the Betrayal of America",FALSE
1232,John Oliverâ€™s Smear Tactics Exposed As Establishment Propaganda,FALSE
1233,Can Sanders' millennials switch to Clinton?,TRUE
1234,Bernie Sanders Has Strength Among White Men Pinched By The Economy,TRUE
1235,Standing Rock Indian Reservation: Thousands Of Wild Buffalo Appear Out Of Nowhere,FALSE
1236,Western â€œCultureâ€ is Wrecking Entire Continents,FALSE
1237,"Scalia, Thomas & Alito have totally lost it: The complete and utter incoherence of the conservative Supreme Court justices",TRUE
1238,ISIS: Mortal Threat Or Paper Tiger?,FALSE
1239,Someone left a funny note asking the postman to move a spider,FALSE
1240,"In rare foreign trip, Assad flies to Moscow to meet with Putin",TRUE
1241,Former â€˜Apprenticeâ€™ contestant accuses Trump of groping her during job meeting,TRUE
1242,Hispanic Crowd Boos Marco Rubio off Stage,FALSE
1243,High Court Judges looking for a Truss to support them. More soon.,FALSE
1244,"Trump's lean campaign machine relying mostly on donor cash, not his own",TRUE
1245,P. Parenthood Chief Goes Toe-to-Toe with Attackers,TRUE
1246,New Poll: Americans Feel Less Safe After 15 Years Of War,FALSE
1247,"If Clinton Campaign Believes WikiLeaks Emails Are Forged, Why Donâ€™t They Prove It!?",FALSE
1248,Justice Department Launches Civil Rights Probe Of Baltimore Police,TRUE
1249,Obama Meets Boy After Deplorable Trump Fans Attack His Wheelchair When Heâ€™s Removed From Rally,FALSE
1250,â€œHonor Our Immigrant Veteransâ€ Replayed,FALSE
1251,Laura Ingraham: The Trump betrayal by Republican elites won't soon be forgotten,TRUE
1252,Trump Supporter Jailed for Trying to Rig the Election By Committing Voter Fraud,FALSE
1253,"Sanders wins in Wisconsin, keeping alive his improbable bid for the nomination",TRUE
1254,The unexpected and ingenious strategy of Obama's second term,TRUE
1255,Help Blow Up the Globalists Plot to Steal the Presidency- Make This Go Viral,FALSE
1256,Biggest Election Fraud In History Discovered In The United States,FALSE
1257,South Carolina primary brings high stakes for Marco Rubio and Jeb Bush,TRUE
1258,Duterte Calls US Admin â€˜Monkeysâ€™ for Halting Arms Sales,FALSE
1259,"Slow start for program to reduce vets' waits at Veterans Affairs facilities, offer private medical care",TRUE
1260,Malaysia to Buy Ships From China in Another Blow to US Regional Dominance,FALSE
1261,Vladimir Putin Condemns Europe for Upholding Child Rape (Video) - Ricky Twisdale,FALSE
1262,Is This A New Escalation? BLACK Chemtrails Reported Around The World!,FALSE
1263,BREAKING : Trump BEATING â€œFederal Investigation Hillaryâ€ by 4% in Michiganâ€™s Absentee Voting â€“ TruthFeed,FALSE
1264,Harry Reid: Obama to Name Scalia Replacement in 3 Weeks,TRUE
1265,"Amid campaign troubles, Trump blasts Clinton as 'world-class liar'",TRUE
1266,"Mitt Romney: Donald Trump is a 'phony, a fraud'",TRUE
1267,'We the People' is at risk: Why America needs civics education,TRUE
1268,"â€˜Like Warsaw ghettoâ€™: Attendees attacked, surrounded at Israeli speaker event at London university",FALSE
1269,"Comment on St. Charles Borromeo, Patron Saint of Catechists and Seminarians by jose",FALSE
1270,NSA program reportedly helped US gather evidence against North Korea in Sony hack,TRUE
1271,"Donald Trump triumphs in Michigan and Mississippi. Onward, reality show junkies",TRUE
1272,"What happens to delegates won by Rubio, other ex-candidates?",TRUE
1273,Sniff your underarms and tell us if you stink...,FALSE
1274,Must Watch: When People Laughed At Donald Trump And Anyone Who Said He Would Win,FALSE
1275,"Mired in third, Marco Rubio prepares for a long, drawn-out Republican race",TRUE
1276,Comment on Facebook Daughterâ€™s Day Hoax Is A Sign Of The Times by para kazanmak,FALSE
1277,The Last Confirmation Bias Test of This Election,FALSE
1278,Donald Trump v Bernie Sanders: confusion reigns over possible debate,TRUE
1279,Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary,FALSE
1280,North Dakota Police Arrest Over 140 Pipeline Protesters,FALSE
1281,Paul: Christie embraces Obamacare,TRUE
1282,Ooh Fuck,FALSE
1283,"The American Way: Socialism for the Rich, Free Enterprise for the Rest",FALSE
1284,BREAKING: Trump Rushed Off Stage After Alleged Gunman Found in Rally Audience,FALSE
1285,"FBI Assistant Director Goes Rogue, Stabs Hillary in the Back on National TV",FALSE
1286,Photo of the day: Miss Russia at the international beauty contest in Tokyo,FALSE
1287,Congressional auditors: VA health care is high-risk,TRUE
1288,"Leaked Email: â€˜If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Yearsâ€™",FALSE
1289,"Iowaâ€™s Des Moines Register endorses Clinton, Rubio",TRUE
1290,Economic Nationalism: Alternative To Globalism,FALSE
1291,Experts Just Uncovered The Top Secret Server Trump Uses To Talk To Russia,FALSE
1292,White House looks to scientists to sell Iran deal,TRUE
1293,GOP debate: 's Reality Check Team inspects claims,TRUE
1294,Travel: Conor McGregorâ€™s Guide To New York,FALSE
1295,Lawmakers Who Have Forgotten Iraq Insist They're Right About Iran,TRUE
1296,"Kiev officials forced to declare incomes, Ukrainians threaten revolt",FALSE
1297,Congress and its 'outsiders': The critical struggle over who is really in charge,TRUE
1298,Hotel CEO Caught Celebrating Using Government to Make Airbnb Illegal So They Can Price Gouge,FALSE
1299,Sanders: Democratic Party hasn't been fair to me,TRUE
1300,"Bobby Jindal, raised Hindu, uses story of Christian conversion to woo evangelicals for potential 2016 bid",TRUE
1301,Conservatives in a meltdown: National Reviewâ€™s confused â€œAgainst Trumpâ€ issue is an amazing testament to the rightâ€™s implosion,TRUE
1302,"Reinventing Democracy in America Starts by Voting, Then Building an Accountability Movement",FALSE
1303,PressTV-Huge blast kills 47 in Pakistan's Balochistan,FALSE
1304,"What is an ""income"" tax and where did it come from? NOT the 16th Amendment!",FALSE
1305,Will Latino loathing of Trump drive a voter movement to swing the election?,TRUE
1306,Drudge goes all in for Trump,TRUE
1307,New Study Shows Riots Make America Conservative,TRUE
1308,21 dead at Radison Blu hotel in Mali,TRUE
1309,The Reopening Of The Clinton Email Investigation Is More GOP Hype Over Nothing,FALSE
1310,"Anti-terrorism crackdowns may have spurred attackers, Belgian prosecutor says",TRUE
1311,"United States â€“ reformation or fracture?, by Thierry Meyssan",FALSE
1312,British PM Refuses To Withdraw Support For Saudi Arabia,FALSE
1313,Editorial: Presidential stakes are high for nuclear arsenal - The Boston Globe,TRUE
1314,Proof God is on Duterteâ€™s Side!,FALSE
1315,"Obama, Erdogan Discuss Need for Close Cooperation to Counter Daesh",FALSE
1316,Voter Dreading Being Sent Over To Visibly Stupid Poll Worker - The Onion - America's Finest News Source,FALSE
