,Unnamed: 0,News,Label
1391,1241,Former Apprentice contestant accuses Trump of groping her during job meeting,TRUE
93,93,Says a poll found him the only Republican candidate who could beat Barack Obama in Texas -- and by eight points.,TRUE
827,677,Michael Moore: Joe Blow Will Vote Trump As Ultimate F You to the Elite A Human Molotov Cocktail,FALSE
1015,865,Al Qaeda rep says group directed Paris magazine attack; US issues travel warning,TRUE
1480,1330,"Unsurprisingly, this Ku Klux Klan leaflet has a spelling mistake",FALSE
686,536,Clinton Enjoys Post-DNC Bounce - But Will it Last?,TRUE
490,340,The Disappearing Middle: Electorate Way Less Moderate Than Past Primaries,TRUE
1089,939,BRICS Countries to Invest $500 Million in Russian Gold Deposit - Kira Egorova,FALSE
1064,914,The President Of The United States of America: Donald J. Trump,FALSE
1234,1084,"Obamacare Is Back At The Supreme Court, And These 6 Lives Hang In The Balance",TRUE
33,33,We cut business taxes so today 70 percent of our businesses dont pay a business tax.,TRUE
720,570,"Rating Obama, 50% say he's been a success",TRUE
511,361,Paris Tragedy Could Shake Up 2016 Race,TRUE
1243,1093,PATRIOT Act At 15: Do You Feel Safer?,FALSE
849,699,What A Hillary Presidency Would Bring,FALSE
1444,1294,Travel: Conor McGregors Guide To New York,FALSE
919,769,Trumps Star Vandalized On Hollywood Walk Of Fame - The Onion - America's Finest News Source,FALSE
1284,1134,300 US Marines To Be Deployed To Russian Border In Norway,FALSE
372,222,A Case Study On Why The Obamacare Lawsuit Is Based On Mythical History,TRUE
514,364,Black Hawk crashes off Florida; human remains found,TRUE
820,670,Mitt Romney Fans Speculation Over Another White House Run,TRUE
347,197,Western Lynch Mob on Russia Ties Itself up in Absurd Anots      : Information,FALSE
961,811,Major Voter Fraud Already Running Rampant Against Republicans,FALSE
394,244,"New Study Links Fluoride Consumption To Hypothyroidism, Weight Gain, And Worse",FALSE
513,363,2016's first GOP debate: Six things to look for in Charleston,TRUE
293,143,Trumped!,FALSE
237,87,Obamas speech in Selma was an answer to those who question his love for America,FALSE
1280,1130,Acting out of weakness? Why Obama's dangerously wrong about Putin's intentions in Syria,TRUE
219,69,Handicapping the Hispanic vote for 2016 GOPers,TRUE
557,407,Comment on Mayor de Blasio claims hot dog carts are causing global warming by Dr. Eowyn,FALSE
465,315,"Cruz copying me on border wall, Trump says",TRUE
691,541,The Fatal Expense Of American Imperialism,FALSE
1432,1282,Ooh Fuck,FALSE
1440,1290,Economic Nationalism: Alternative To Globalism,FALSE
798,648,Dont write Donald Trumps political obituary just yet: Why surging Ben Carson looks like a flavor of the month,TRUE
1251,1101,Tics and tricks: Here's what Trump and Clinton's body language reveals,TRUE
825,675,Armed Dakota Access Contractor Accused Of Trying To Infiltrate Water Protectors,FALSE
210,60,Biden makes another surprise political stop,TRUE
453,303,Gay marriage victory at Supreme Court triggering backlash,TRUE
1149,999,GLOBAL WARMING ALARMISTS DISAPPOINTED THAT HURRICANE MATTHEW WASNT WORSE,FALSE
1478,1328,Teacher sickout closes most Detroit schools Monday,TRUE
1116,966,"Police Family Fakes Robbery, Vandalizes Own Home to Blame it On Black Lives Matter",FALSE
313,163,"Buffett: If I Ran Fed, I Would Not Raise Rates Significantly",TRUE
389,239,GOOGLE PLANNED MASSIVE AI INTEGRATED SOCIAL NETWORK SPY TOOL FOR HILLARY CAMPAIGN IN 2014,FALSE
470,320,"Russia, India Discuss FGFA Advanced Fighter, Su-30MKI Upgrade",FALSE
483,333,George W. Bushs Ethics Lawyer Files Complaint Against FBI Director James Comey,FALSE
959,809,Comment on Sheriff Says Cannabis Makes People Murderers Because Rational Thought Leads to Violence by Isaid Dilligaf,FALSE
1014,864,Cop Versus Two Informed Teens who Refuse to Submit to an Unlawful Detainment,FALSE
50,50,Says the paperback edition of Mitt Romneys book deleted line that Massachusetts individual mandate should be the model for the country,FALSE
1072,922,IT Firm Wins $63Mln US Army Contract in South Korea - NCI,FALSE
459,309,BREAKING: Man Brags on Facebook of Voting 3 Times Then Reveals How He Did It,FALSE
303,153,Blizzard of charges and countercharges melts away as opinions of Trump and Clinton are frozen,TRUE
1114,964,"David Sweat shot, captured alive after New York manhunt",TRUE
1414,1264,Harry Reid: Obama to Name Scalia Replacement in 3 Weeks,TRUE
201,51,"3 Effects of Substance Abuse on Individual, Family and Community",FALSE
382,232,If Catcalls Were Politically Correct,FALSE
1237,1087,"32,000 emails recovered in IRS targeting probe amid allegations agency chief may have lied",TRUE
696,546,Hillary Clinton BETRAYED by Her Own Family: Were Voting for Trump!,FALSE
1374,1224,Donald Trump Begs Hillary Clinton Early Voters to Change Their Votes,FALSE
67,67,"Says the man who rushed the stage at him in Dayton, Ohio, had chatter about ISIS, or with ISIS in his social media posts.",FALSE
986,836,CETA: Canada Has Challenged The EUs Chemical Regulations 21 Times,FALSE
1327,1177,Re: French Political Leader: France is about to Enter a Holy War with Islam  Embrace Christianity Never Accept the Religion of Satan,FALSE
519,369,Obama and Putin outline competing visions on Syria,TRUE
1476,1326,"US Officials, FBI See No Link Between Trump and Russia",FALSE
203,53,New Comment Features have been Added,FALSE
31,31,"If you look at states that are right to work, they constantly do not have budget deficits and they have very good business climates.",FALSE
703,553,"City, County Leaders Ask Court To Lift Injunction On Obama Immigration Programs",TRUE
308,158,Shiite Militias Join Iraqs Mosul Attack,FALSE
1011,861,"In Rand Paul and Marco Rubios feud over Cuba policy, a preview of GOPs 2016 foreign policy debate",TRUE
1054,904,Julian Assange: Why We Published What We Have on the US Elections,FALSE
173,23,New Senate majority leaders main goal for GOP: Dont be scary,TRUE
542,392,"Clinton, Sanders to Face Off in 1st Democrat Debate",TRUE
1366,1216,Donald Trump is blatantly racist  and the media is too scared to call him out on it,TRUE
162,12,"Strong Solar Storm, Tech Risks Today | S0 News Oct.26.2016 [VIDEO]",FALSE
1189,1039,Donald Trump Campaign Manager Is Out,TRUE
188,38,Hillary Wants Aggressively Interventionist Foreign Policy,FALSE
1158,1008,"Hillary Isnt Only One Who Suffers Memory Loss, Look What Bill Just Did.",FALSE
807,657,Israel hawks to Pope Francis: Stay out of politics,TRUE
417,267,Exclusive: Siege of Islamabad,FALSE
1020,870,"In Baltimore's call for federal police probe, a new search for answers (+video)",TRUE
1095,945,Missing on GOP debate stage: A future president (Opinion),TRUE
1166,1016,BAHAHA! Wanna bet Hillary made THIS face when she found out about the FBI? [photo],FALSE
1031,881,"In a revealing interview, Trump predicts a massive recession but intends to eliminate the national debt in 8 years",TRUE
1244,1094,The 8th Democratic Debate In 100 Words (And 4 Videos),TRUE
732,582,Physicists just found more hints of an elusive particle thats its own antiparticle,FALSE
1469,1319,Here's why creating single-payer health care in America is so hard,TRUE
688,538,Re: Texas Police Arrest Trump Voter for Wearing Deplorable T-Shirt,FALSE
556,406,Young Turks Finds Out Why Trump Is About To Lose Utah For Republicans For First Time In Decades (VIDEO),FALSE
1235,1085,4 Things The New Hampshire Primary Will Tell Us,TRUE
1172,1022,Biden previews battle against Clinton,TRUE
666,516,"We do not like trampolining, say hedgehogs",FALSE
1063,913,Exclusive: Foreign Isis Fighters Defend Mosul Frontline as Locals Flee,FALSE
462,312,Rand Paul is flatlining,TRUE
463,313,Nurse Chris Christie Quarantined For Ebola Goes After Governor On Vaccines,TRUE
670,520,Now waiting for the results | Opinion - Conservative,FALSE
538,388,Scott Walker and questioning Obamas faith,TRUE
62,62,"On military recruiters at Harvard, Elena Kagan ""took a position and the Supreme Court ruled unanimously that she was wrong.""",TRUE
400,250,"Donald Trump said university was all about education. Actually, its goal was: Sell, sell, sell!",TRUE
110,110,Two-thirds of Wisconsinites receiving unemployment checks are not required to search for work due to current work search exemptions.,TRUE
336,186,Leaked: Whats in Obamas trade deal,TRUE
1196,1046,GOP Candidates Say Paris Attacks Highlight U.S. Leadership Failure,TRUE
14,14,Most of the (Affordable Care Act) has already in some sense been waived or otherwise suspended.,FALSE
838,688,Source: Baltimore mayor ordered police to stand down,TRUE
172,22,Hillary Clinton Makes A Bipartisan Appeal on Staten Island,TRUE
